No;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11
190;0.09449668;-0.734714073;-0.726066242;-0.732912423;-0.770319176;-0.734781301;-0.496544782;-0.309093915;-0.23375494;-0.855207626;-0.884472262
191;1.746326601;0.018262755;0.015070026;-0.006629353;-0.03086434;-0.094509086;-0.086195137;-0.287355832;-0.664141889;-0.835970612;-0.35220135
192;1.13286233;0.480852538;0.458979215;0.355876759;0.350959862;0.352566652;0.41400567;0.505413184;0.564475162;-0.365333958;-1.124576765
193;-0.088486924;-0.081406406;-0.046230358;0.014240515;0.139376923;0.230211844;0.330210477;0.220090521;0.085373557;-0.462604989;-0.209423127
194;-0.596371758;-1.372316361;-1.374673502;-1.400036995;-1.373739338;-1.410161428;-1.463774542;-1.344334857;-1.419561778;-0.976264294;-0.612184513
195;-1.040391673;-0.192533378;-0.182786603;-0.180583784;-0.240380942;-0.267476622;-0.262815379;-0.382647251;-0.403348322;-0.138374423;0.113369699
196;0.337072945;-2.092363926;-2.025906973;-2.003030444;-1.944516356;-2.055024523;-2.0240467;-1.929808117;-1.965307823;-1.777597633;-1.680091342
197;-0.361897112;-1.501251259;-1.58998279;-1.633855302;-1.61950397;-1.632033741;-1.579367227;-1.421579975;-1.576925388;-1.405200066;-0.786260652
198;-0.638020881;-0.244778453;-0.174183274;-0.125156213;-0.039378644;-0.106315358;-0.372325778;-0.156797032;0.040639289;0.283381598;0.96106194
199;-0.309470856;-1.138201085;-1.116447298;-1.091629312;-1.126436156;-1.222314921;-1.057167842;-1.060632236;-0.888426522;-0.587726252;-0.856426808
200;0.054202194;-1.937763104;-1.938357791;-1.881472207;-1.907416895;-1.777108758;-1.570039105;-1.41569484;-1.239903185;-1.652209533;-1.767180056
201;0.225762377;0.233317074;0.201743657;0.201101619;0.165263394;0.081458471;0.183712174;0.220568281;0.339505085;-0.207720757;-0.001610661
202;-0.169539226;-0.739577537;-0.69944512;-0.628020932;-0.639363209;-0.596622886;-0.704512193;-0.360561705;-0.611807606;-0.650358247;-1.300070933
203;-1.183492087;-2.375443031;-2.307755766;-2.240194926;-2.190305883;-2.134769348;-1.795376122;-1.729062019;-1.738870654;-1.458238376;-1.112981192
204;1.126485426;-0.581461854;-0.597594732;-0.609581995;-0.691853145;-0.63827593;-0.502919486;-0.156775315;-0.375233075;-0.648800669;-0.757641234
205;-1.068720375;-0.784304418;-0.830895217;-0.866823523;-0.848506377;-0.766885155;-0.751796122;-0.86811664;-0.896339196;-0.834413034;-0.810809803
206;-0.220871895;-0.315351779;-0.228495946;-0.223396162;-0.277106968;-0.27470009;-0.115173723;-0.210045564;-0.136710439;-0.150692318;0.234569879
207;1.336691845;0.683380782;0.792069013;0.815159597;0.729378343;0.55056397;0.167763717;0.029485966;0.04739753;-0.028282853;0.234915007
208;-0.253862537;-0.687916503;-0.602049315;-0.627513759;-0.631999083;-0.515020712;-0.487304386;-0.243358472;-0.184799777;-0.151517648;-0.18164027
209;-0.038952642;-0.311157307;-0.428559921;-0.518051884;-0.555614326;-0.504482282;-0.810659789;-0.965862009;-1.196046767;-1.475086277;-1.478116052
210;0.21144867;1.791006096;1.757966262;1.723930076;1.589558538;1.445777364;1.323985908;1.284442253;1.422896905;0.847274333;0.651601584
211;-0.255049429;1.608941568;1.593087511;1.618366785;1.617953492;1.525271852;1.591852144;1.644712442;1.506154353;0.938197149;0.465355908
212;-0.741653624;0.009098629;0.10829049;0.099515496;0.115442269;0.189503625;0.211866142;0.362810487;0.313855033;0.627773796;1.589457935
213;0.429403899;-0.238757527;-0.130754412;-0.098515068;-0.183185733;-0.308721858;-0.487275144;-0.415330384;-0.256266378;-0.220168966;-0.383626814
214;-0.506764076;0.834699296;0.811948421;0.808414782;0.758496266;0.770744481;0.616864545;0.555812529;0.373344394;0.487542168;1.136976265
215;-0.965930344;-1.317310368;-1.318692024;-1.335439506;-1.343769984;-1.27455081;-1.216593928;-1.031966631;-1.382343348;-1.680016327;-1.572129847
216;0.868585444;-0.794020728;-0.845003613;-0.885594745;-0.908933038;-1.048107806;-1.293382795;-1.37749575;-1.668582536;-1.520231205;-1.046416379
217;0.835864731;-0.789167882;-0.889482959;-0.869231137;-0.942557069;-1.103198358;-1.280867321;-1.543191632;-1.950769185;-1.309250804;-0.811124921
218;2.522623424;-1.752250614;-1.768166118;-1.767579857;-1.708714953;-1.652383813;-1.602146559;-1.326896614;-1.271024767;-0.774765879;-0.823253192
219;-1.155587276;0.003290081;0.042276227;0.069924588;0.171631695;0.153616435;0.425953854;0.672281749;1.254492829;1.169654421;1.056655074
220;-0.080313878;-1.44669126;-1.534726012;-1.583540265;-1.684212679;-1.825722819;-2.022701579;-2.010962181;-2.030364917;-1.837182733;-1.961258651
221;-0.694733722;0.047602824;-0.007069918;0.028610411;0.117005715;0.191659764;0.199011464;-0.010276702;-0.356233036;-0.706015273;-1.082092178
222;-1.288739222;0.449099851;0.490334162;0.514872508;0.431586834;0.297411497;0.496005419;0.546096626;0.275506221;-0.154030871;-0.625723309
223;-0.873571847;0.344523689;0.229116073;0.15069331;0.025798102;-0.045733517;0.167798807;0.202630562;0.217243445;0.283425037;0.373517924
224;1.276139322;2.010071181;1.973679786;1.937296845;1.906809464;1.773724427;1.661073242;1.597405508;1.317111184;0.730400163;0.116220762
225;-1.170320721;-0.712435584;-0.712476438;-0.702377124;-0.664373354;-0.572457175;-0.486953484;-0.427100655;-0.13869462;0.311312502;0.199528066
226;1.630333186;0.66195924;0.613114443;0.623407482;0.595599212;0.672515006;0.732220371;0.789699975;0.988969695;0.978880332;0.476324997
227;-0.939152609;-2.031220198;-1.93986703;-1.944274187;-1.958691925;-1.887620954;-1.766894646;-1.115639794;-0.372130537;0.262909692;0.789379193
228;1.224278917;-0.266143715;-0.283313914;-0.289404407;-0.1846247;-0.132584717;-0.164680026;-0.297540808;-0.117902806;0.03750153;-0.34324301
229;0.746970617;-0.922881293;-0.853640186;-0.817895925;-0.804714972;-0.752458407;-0.643660087;-0.722660412;-1.069299674;-1.327873475;-1.447369591
230;0.120077086;0.783095604;0.770633824;0.804165024;0.80883522;0.678761348;0.589272018;0.783215468;0.950572782;1.223616108;0.822312719
231;2.000895642;-0.014316084;-0.109512034;-0.153377171;-0.154874428;-0.14493608;-0.200939811;-0.186982782;0.146221781;0.646396466;1.140776432
232;-1.644368376;-0.875775774;-0.880992656;-0.931345227;-0.912259093;-0.716264351;-0.322322365;-0.518244248;-0.316729792;-0.483176183;-0.420165434
233;-0.796652898;-0.990980411;-0.956634139;-0.935624133;-0.87773882;-0.783084458;-0.776271477;-0.699793078;-0.485553552;-0.205257178;-0.258686491
234;-0.376987281;0.11386487;0.106043253;0.092572476;0.115681267;0.12931748;0.023870855;0.019822183;0.030056989;-0.151747251;-0.181377672
235;0.153668688;-0.223933518;-0.276612093;-0.32818855;-0.376704406;-0.391305195;-0.635179976;-0.735950829;-0.349294415;-0.350918608;-0.349991776
236;-0.110679026;-1.166850925;-1.319090942;-1.367333095;-1.420214491;-1.59452339;-1.73858862;-1.948831655;-2.112810654;-2.085551202;-1.650305239
237;-0.46493831;0.038151988;0.002258113;0.032644474;0.100579581;0.198713648;0.176521624;0.23157848;0.287375233;0.229189068;0.310970858
238;0.049263336;1.925521235;1.933136431;1.927915315;1.776152244;1.6619242;1.345142322;1.243322312;0.767535068;0.857215525;0.41710167
239;3.214064268;2.275772427;2.31164702;2.304790156;2.321009929;2.422928063;2.518582063;2.495063925;2.564404793;2.12147644;1.950182651
240;-0.241264165;0.842753745;0.831502047;0.772562913;0.723258998;0.55494085;0.478495452;0.335187268;0.137395181;-0.136456927;-0.497894409
241;-0.620851352;0.399980986;0.43106826;0.409876085;0.403245654;0.291698133;0.153715974;-0.024587788;-0.461755402;-0.24086427;-0.829244175
242;0.031949103;-0.497306932;-0.47103138;-0.49766004;-0.405254709;-0.27791411;-0.192079557;-0.073927375;-0.342908959;0.163348835;0.039778517
243;0.493746083;1.027737414;1.063882361;1.104597852;1.00578451;0.937764466;0.887616943;0.688975121;0.304403115;0.004122208;-0.299790563
244;-0.365557064;1.749159066;1.690941406;1.658836491;1.658026984;1.668739859;1.633059635;1.512603094;1.415817587;1.267615503;0.446568905
245;0.759476475;1.733372983;1.705991914;1.59484213;1.444838776;1.4032764;1.197603013;1.225634331;1.322201511;1.427467024;1.418526217
246;-0.589325903;-0.159763399;-0.192467011;-0.20652538;-0.224925738;-0.305055614;-0.546021844;-0.473291368;-0.379333716;0.069540467;0.778147506
247;-0.714986275;-0.895951718;-0.79118294;-0.757536535;-0.763975771;-0.832344553;-0.80188726;-0.649215659;-0.052003938;0.107964851;0.59989606
248;-0.537299527;-1.186081784;-1.129664777;-1.152571659;-1.143121204;-1.134983233;-1.270632704;-1.143284729;-1.002222323;-0.626045143;-0.291668785
249;-0.343103994;-1.595695912;-1.583300915;-1.580240727;-1.584157161;-1.586770982;-1.675075513;-1.727693887;-1.701038932;-1.471114764;-1.099097267
250;0.24901784;-0.998137562;-0.974479066;-0.964439708;-0.965904186;-0.98799434;-1.045032511;-1.226197819;-1.336129963;-1.213524939;-1.185296899
251;0.693084547;-2.290066933;-2.268967649;-2.279847675;-2.183738417;-2.106020834;-2.034105866;-2.113854329;-1.752062453;-1.373812706;-1.332644325
252;-0.298886656;1.089657384;1.008275865;0.960793967;0.929952436;0.804241345;0.85205896;0.643607458;0.586734068;0.789650167;0.693553472
253;-0.695521958;1.157960386;1.184747836;1.182724028;1.234560368;1.253130016;1.281398206;1.270565495;1.041340055;0.540996245;0.139779544
254;1.692473446;-0.29131055;-0.329448769;-0.389748831;-0.473508555;-0.485888615;-0.556607361;-0.66988964;-0.896531602;-0.868853495;-1.02570866
255;-1.049575725;0.592817344;0.656795953;0.621734394;0.706643658;0.72740771;0.8743675;0.865383687;0.550273235;-0.165784066;-0.82370336
256;-0.889645267;0.068946849;0.14672623;0.144700509;0.145217437;0.076003521;-0.062275376;0.069400649;0.160050923;0.616858342;0.544157782
257;2.506558432;0.327698014;0.199117447;0.184481509;0.111289679;-0.042846552;-0.080405268;-0.055207866;-0.292330375;-0.51782763;0.057113729
258;0.398911713;0.116455886;0.225040462;0.330255789;0.363576965;0.486897316;0.553430391;0.469118619;0.298414495;0.24014796;-0.074196469
259;1.146994696;0.894978644;0.870885216;0.836530808;0.882083128;0.985316609;0.971470619;0.869937609;0.726179921;0.617745726;0.644714016
260;-0.350226532;-0.855355596;-0.896464022;-0.911746206;-0.952614902;-0.967926908;-1.132026753;-1.30491965;-0.929541162;-0.736968249;-1.003331569
261;-0.023795294;-0.567338694;-0.561366338;-0.529157218;-0.572204771;-0.528765086;-0.465080647;-0.777624538;-0.876569536;-0.974725333;-1.333983575
262;-0.938028639;-0.696199259;-0.648656223;-0.585733216;-0.590995989;-0.473755289;-0.277611711;0.0246215;0.15198192;-0.115290006;0.066931139
263;0.846848508;0.81741276;0.914611937;0.856584536;0.77879118;0.607156551;0.519796516;0.288084467;-0.040267205;-0.329764098;-0.226049324
264;-0.97169828;0.377190665;0.338140335;0.313204291;0.308398301;0.326866611;0.431524409;0.545551545;1.046522977;0.823885847;1.361925118
265;0.347296256;1.704515013;1.71562977;1.700359542;1.652535507;1.686283721;1.674927989;1.61899592;1.478612715;1.903486939;2.016395958
266;-1.487834559;-0.631253959;-0.659101224;-0.60664972;-0.545148206;-0.405162625;-0.360775282;-0.387099106;-0.561613833;-0.448977736;-0.903626902
267;-0.571068103;-0.190717543;-0.179788071;-0.121267888;-0.083404067;-0.001863768;0.183703401;0.478434941;0.704486206;0.766423024;0.908144714
268;-0.420593136;-0.003867069;0.028447073;0.113529787;0.124608839;0.163856074;0.26039577;0.368630473;0.308636035;0.896998912;1.008727208
269;0.255262015;0.323588493;0.348572038;0.410983704;0.599458034;0.621567147;0.620303376;0.547249765;0.659198772;0.135312439;0.016973766
270;0.097045235;0.881205908;0.823623418;0.827477483;0.750096482;0.714046919;0.601322548;0.487173607;0.891323927;1.020107115;1.746752569
271;0.883274332;-0.509168263;-0.496508937;-0.488420169;-0.51308762;-0.52266814;-0.53300926;-0.377435323;-0.50788461;-0.618927448;-0.711904185
272;-0.656145281;0.618389821;0.608693103;0.600660491;0.637025532;0.707756162;0.786747485;0.790403586;0.643517728;0.696003141;0.881337221
273;-0.5945742;0.846132685;0.815106521;0.878124805;0.92349949;0.837685719;0.949510056;0.956457788;1.13642683;1.363014959;0.962146094
274;-0.82346188;0.256137128;0.200866037;0.194514203;0.227064294;0.221987024;0.274335318;0.387697443;0.170741451;0.507269416;0.559504753
275;-0.020837086;-0.148602916;-0.144051675;-0.197058155;-0.283559914;-0.302213065;-0.1642414;0.19092544;1.120949014;1.381300051;1.219930938
276;-1.069069786;0.954225833;1.009283798;1.086281336;1.196300771;1.398366542;1.477572414;1.477346572;1.954020136;2.103439567;2.420277136
277;0.899839362;1.296716295;1.307757494;1.275799559;1.366317974;1.486828789;1.349312198;1.120737762;0.795409808;0.640892198;0.336311554
278;-0.108420994;0.168977052;0.257618757;0.275218799;0.32490908;0.371499487;0.313759062;0.461239921;0.301144248;0.008006843;-0.57835065
279;-0.516820646;-0.053924647;-0.114432021;-0.133737343;-0.215495275;-0.292433725;-0.476309483;-0.32323127;0.143840764;0.144322808;-0.179108076
280;1.234473489;0.712181411;0.671801915;0.647699309;0.632145989;0.566270672;0.633830615;0.713757839;0.913715112;0.430383414;0.178523987
281;-0.966354455;-0.630425683;-0.616882413;-0.634550052;-0.590866532;-0.642648773;-0.824637351;-0.869419622;-0.669589369;-0.622743823;-0.847948647
282;-0.135614349;-0.679272704;-0.608378813;-0.563341829;-0.559388503;-0.576119381;-0.67193687;-0.807940587;-1.030313519;-0.558095045;-0.867020757
283;0.156164856;0.845075041;0.873264762;0.924021026;0.959742541;0.911571824;0.880312351;0.750386836;0.457437603;0.410451385;0.677891384
284;0.218813354;-0.621187225;-0.584503576;-0.570424759;-0.525779409;-0.398669983;-0.157018685;-0.190370536;-0.301433558;-0.169749373;-0.312710379
285;-1.954067342;0.124175839;0.157091447;0.125556195;0.102411899;0.017561668;-0.128712659;-0.1856798;0.251587818;0.484352547;-0.071694286
286;-0.661634341;1.190458521;1.198626854;1.113084543;1.118452151;1.094431756;0.912554317;0.867464115;0.182297804;0.122951106;0.084195074
287;-0.523393289;1.346243564;1.365325336;1.398502142;1.41863862;1.45778956;1.448740037;1.397771287;1.359243168;1.438131155;1.508612298
288;-0.337616468;-1.847820872;-1.814287676;-1.807547403;-1.74697455;-1.844901954;-1.880294199;-1.931415128;-1.750439032;-1.116216675;-1.070035184
289;0.637748554;1.524172873;1.51993747;1.494747211;1.471372533;1.354686566;1.105541174;0.909524375;0.43705465;-0.051534818;-0.608827011
290;-1.89900802;2.101604127;2.139914859;2.163681865;2.140399139;2.133302931;1.965132007;1.848186117;1.509796829;1.173647033;1.146613607
291;-0.391562249;1.08916679;1.125256545;1.138146456;1.197311533;1.174927597;1.030299196;0.881410366;0.935180345;0.949367029;1.191836715
292;-0.260605669;1.120469235;1.232553492;1.226445819;1.083000781;1.04851085;1.067731575;1.151577175;1.233490571;1.428870705;1.145844571
293;3.306407941;-0.723638542;-0.689545308;-0.667679511;-0.53465221;-0.456728254;-0.249013268;-0.276779961;-0.053711536;0.031885563;-0.27936795
294;0.704954382;3.068483121;3.174798975;3.279821067;3.37727703;3.436083045;3.582663462;3.48620392;3.541504625;3.391834867;2.897304956
295;-0.556759407;-3.141045752;-3.07169684;-3.034444977;-3.011801763;-2.950669953;-3.04008096;-3.150398253;-2.709616296;-2.204336662;-1.893395854
296;-0.554880582;-0.722162512;-0.765645546;-0.84615769;-0.847664905;-0.826195117;-0.801448634;-0.579701567;-0.185641551;-0.185182423;0.040359984
297;-0.46178185;-0.769480409;-0.699764255;-0.633640639;-0.607217978;-0.594999725;-0.548975262;-0.435526605;-0.186254843;-0.273399646;-0.252616728
298;-0.421796359;-0.42189138;-0.515883049;-0.522249176;-0.51359549;-0.446553218;-0.305245176;-0.365838783;-0.142085766;-0.026582549;-0.135089168
299;3.50535004;0.050671691;0.143488346;0.198793109;0.243968424;0.309193542;0.361557646;0.263740419;0.621042366;0.712913097;0.743056925
300;-0.002708333;0.052721142;0.052096256;0.136982156;0.254683501;0.465134044;0.643038846;0.731778081;0.429322356;0.295867041;1.005455989
301;1.221923348;-2.084091789;-1.995030727;-1.949788962;-1.917385103;-2.055872442;-2.324710496;-2.511372431;-2.626605368;-2.446325889;-2.023306781
302;0.435438334;-0.593195758;-0.681952571;-0.724581964;-0.913299731;-0.961878414;-1.179369165;-1.296102805;-1.486314445;-1.92880677;-1.702040774
303;-0.705692991;-0.88062862;-0.86669145;-0.944555038;-1.081887925;-1.133247016;-1.166298098;-1.177227411;-0.536757454;-0.173764324;0.143831054
304;-0.739797662;-0.177751845;-0.081514646;-0.102065278;-0.134713951;-0.024963523;-0.071954399;-0.220556286;-0.398357805;-0.529028537;-0.920932103
305;-0.286578472;0.539150396;0.480494187;0.517128553;0.540251258;0.588865712;0.74573299;0.791797776;0.745612872;0.770704811;0.791442462
306;-0.391183517;1.175335059;1.235429025;1.263885663;1.245250549;1.213467564;1.306622149;1.336830818;1.340297244;1.506104214;1.287669938
307;1.827586121;1.232710132;1.262816733;1.257443985;1.229501577;1.215393553;1.01227165;0.996161822;1.016796334;0.909403683;0.688177718
308;-1.073224651;0.871783742;0.870126608;0.873636035;0.810343895;0.758037799;0.922321066;0.766439574;0.960156978;1.134530116;1.07901716
309;-0.482525014;-1.809518436;-1.726013793;-1.703629451;-1.642975565;-1.553863623;-1.436725912;-1.118137176;-0.802325081;-0.086186266;-0.134548966
310;0.840378091;-1.886325067;-1.834419732;-1.78524929;-1.708849389;-1.768427676;-1.775374757;-1.62258667;-1.230992407;-1.265440056;-1.250481198
311;0.457686672;-1.206459487;-1.202992536;-1.112009496;-1.083406558;-1.189980917;-1.369382134;-0.945492057;-0.884085374;-0.846352394;-0.708392876
312;-0.954365018;-1.307094969;-1.406832934;-1.490506124;-1.627102115;-1.75445719;-1.964101088;-1.932739827;-1.998978777;-2.050788056;-1.641433181
313;-0.189869334;-0.729170998;-0.627227683;-0.528959013;-0.571841295;-0.57301438;-0.688867851;-0.784790939;-1.021811603;-1.470252201;-1.541349624
314;-1.489871058;0.308222919;0.259467077;0.277125069;0.227288355;0.247699178;0.20166954;-0.011210506;-0.223100488;-1.003307813;-1.251700402
315;0.104740595;0.66772956;0.754630568;0.653820359;0.618279126;0.695990268;0.621932142;0.501940737;-0.326097532;-1.057878878;-1.052336086
316;-1.038327807;-0.230294249;-0.127749231;-0.139916689;-0.127454387;-0.201492322;-0.207606933;-0.066152915;-0.648941859;-0.639027025;-0.45229241
317;0.582667867;0.119684037;0.234680978;0.239763342;0.25656561;0.256679051;0.389378258;0.623780415;0.948768981;0.572700086;0.16597931
318;1.23219574;-0.412058262;-0.370823204;-0.360466891;-0.327844252;-0.268800992;0.104139491;0.208732861;0.348764598;0.194494182;0.258147418
319;0.743501905;0.197297706;0.202494952;0.167272613;0.332298101;0.470960464;0.509927421;0.419220922;0.544681451;0.751486413;0.839494124
320;-0.333549878;-1.153099426;-1.166225603;-1.147622352;-1.227069252;-1.183189485;-1.312068281;-1.221420218;-1.129967519;-1.404511257;-1.203472425
321;-0.109174287;0.648789658;0.548695851;0.587584761;0.632947629;0.733872088;0.755654719;0.784679151;0.695719733;0.370885191;-0.066551119
322;-0.074743691;-1.441615417;-1.456325348;-1.417385801;-1.320467679;-1.296039517;-1.359995529;-1.542236111;-1.860410774;-1.733222185;-1.789133239
323;-0.498873433;0.285126773;0.284505824;0.321552238;0.404346041;0.606397461;0.78374728;0.52949012;0.475078778;1.20709958;0.797002034
324;-0.788580246;2.700272153;2.65298112;2.602349005;2.701604785;2.623813152;2.359381138;2.139854301;1.877930994;1.657328492;1.699577984
325;1.346081749;1.374191918;1.433482454;1.439346456;1.440805684;1.410382775;1.129244546;0.803926367;0.519247855;0.456012081;0.22708959
326;2.598185204;0.282493281;0.307184306;0.272408945;0.230664202;0.289477391;0.450151412;0.563024534;0.671741203;0.710579833;0.862051282
327;0.151641838;0.188951236;0.234774059;0.258686133;0.233865779;0.257038407;0.509202226;0.642258872;0.538608654;0.389030039;0.222572907
328;0.543371945;-1.608587278;-1.559651732;-1.560239466;-1.45128921;-1.404064482;-1.254286559;-1.236599959;-1.282448841;-1.481899903;-1.890394736
329;0.07587806;-1.478824105;-1.462462035;-1.495577852;-1.511661101;-1.46059246;-1.619516166;-1.719246221;-1.729839623;-1.496755843;-0.990104138
330;-0.060026687;-0.653978443;-0.583446444;-0.470325177;-0.455489101;-0.35756203;-0.412386992;-0.279125328;-0.519404887;-0.834599199;-0.844501112
331;0.01033847;-1.040039811;-0.939879587;-0.907018423;-0.851832432;-0.765689992;-0.686411543;-0.674363212;-0.789313663;-0.544492614;-0.527928105
332;2.131302188;0.253206307;0.260597344;0.264562341;0.280101934;0.429529494;0.454581539;0.374515609;0.776578125;1.061870052;1.379432895
333;-0.674952563;-0.541025016;-0.583240336;-0.633704765;-0.550525661;-0.473569554;-0.389753868;-0.497613699;-0.630975999;-1.044381941;-1.252559473
334;-0.508844189;1.248973005;1.214225874;1.19138036;1.196848475;1.177208904;1.194725623;1.135389795;0.998169081;0.917979668;1.243688544
335;-0.059881827;-0.845724238;-0.81120197;-0.762474183;-0.726662208;-0.687305875;-0.813466998;-0.884838243;-0.997231806;-0.817602366;-0.669205768
336;-0.108780564;0.348756389;0.354037213;0.305783246;0.212654706;0.11171709;0.04404767;-0.001351275;-0.037212768;-0.051249366;-0.282005183
337;-0.671722143;-0.964093312;-1.086049754;-1.145925947;-1.066452637;-1.027652754;-0.870517676;-0.764681583;-0.825762471;-0.752227545;-1.587334265
338;-0.84694964;-1.459264058;-1.349481837;-1.34179374;-1.302617516;-1.268365034;-1.060589128;-0.763856361;-0.944488661;-0.953117822;-0.510135222
339;-0.51710275;-1.326336448;-1.427536773;-1.459282936;-1.41504118;-1.277058229;-1.377072718;-1.414652454;-1.20179488;-0.99240477;-1.012091084
340;-0.089457059;1.629549702;1.682719709;1.683967835;1.629327806;1.60354695;1.306964278;1.20911469;1.014210886;0.195704252;-0.323334339
341;-0.31295322;-0.058766873;-0.075650553;-0.075960454;-0.048485464;0.009611411;0.074810004;0.007682734;-0.188732063;-0.143673911;-0.299145322
342;0.736815577;0.460294314;0.514521884;0.427370631;0.361560419;0.398673293;0.055802859;-0.139510804;-0.030875414;0.114530258;0.308945103
343;-0.17481426;-0.851670831;-0.76232123;-0.753624892;-0.74571732;-0.645721472;-0.404608683;-0.312763981;-0.062237503;0.224323965;-0.206253195
344;0.584428103;1.613747691;1.567303053;1.533448574;1.487295775;1.392265558;1.071641199;1.010498967;1.153206991;1.22784701;1.476631627
345;1.966370035;0.488573553;0.59918556;0.673267812;0.611288435;0.516219185;0.450935091;0.625241926;0.711424828;0.837500688;0.66503159
346;1.141402151;0.918449637;0.885055445;0.839550526;0.798632993;0.57734208;0.506500287;0.408512581;0.05568299;-0.233361835;-0.438558541
347;-0.765198123;0.25101881;0.27830265;0.270549312;0.215039707;0.125267654;0.200938496;0.179046587;0.239189692;0.189840066;0.287967283
348;0.195931148;-0.059669481;0.028659829;0.050313908;0.069713985;-0.005243334;-0.305566835;-0.289788065;-0.688890041;-0.716545987;-0.635420674
349;0.088155204;-1.251504936;-1.202088322;-1.144853306;-1.13580189;-1.030055193;-0.844843409;-0.724788616;-0.405609086;-0.410770544;0.402354923
350;1.667154878;-0.341899073;-0.297807931;-0.211124913;-0.153958269;-0.20154885;-0.268780699;-0.146698921;0.441660356;0.803519434;1.051110507
351;0.779902971;-0.884578857;-0.95915397;-0.942106617;-0.965625355;-0.996433159;-0.861891356;-0.804118506;-0.514763105;-0.322509882;0.25753594
352;0.318250118;0.592306574;0.599132371;0.657906889;0.65604579;0.682948456;0.85603584;0.890516038;0.546172593;0.645819356;0.37611014
353;-1.356445539;0.225767024;0.216816105;0.216538326;0.249410607;0.280626725;0.322133902;-0.016769896;-0.598062641;-0.712133884;-0.753766039
354;-1.188171481;-0.730434649;-0.651628162;-0.624243369;-0.673669381;-0.733650742;-0.906748219;-1.005689826;-1.276784906;-1.29611999;-0.671242777
355;-0.764833258;1.343028474;1.325184887;1.343124121;1.341696201;1.406058385;1.511726792;1.513599875;1.280830731;1.26926306;1.272367984
356;0.110159941;0.503836124;0.568728178;0.487456031;0.39649894;0.300746647;0.255991961;0.348738281;0.196535808;0.027274885;-0.010265138
357;2.179979803;1.400376629;1.299600288;1.300521609;1.279482034;1.313756272;1.33993144;1.261045039;1.546553486;1.730614442;1.999744626
358;0.022487698;0.64178542;0.578787558;0.523797583;0.57199318;0.645979158;0.586763075;0.523520291;0.464676858;0.399939288;-0.059145859
359;0.567748236;-1.25970274;-1.221176543;-1.181941043;-1.19914134;-1.101470217;-0.965144017;-0.582980739;-0.340612119;-0.515314408;-0.612289552
360;-0.075015745;0.478348598;0.472429397;0.459899643;0.475866192;0.505939169;0.593731387;0.695778859;0.450342652;0.484979301;0.129729548
361;-0.262714419;2.01072212;2.085402063;2.075542233;2.115997941;2.08823802;1.884948172;1.715303665;1.569503849;1.249031306;1.178860628
362;-0.868371633;-0.757778362;-0.749868343;-0.840701211;-0.902345656;-1.00831211;-0.788319083;-0.495007735;-0.133547774;0.255233503;0.309256469
363;-0.209727302;0.594009848;0.61764881;0.684682114;0.677625317;0.620351796;0.68286905;0.550939376;0.523396598;0.352622438;0.609267053
364;-0.557739774;0.717453703;0.68436118;0.708915645;0.712972126;0.563161633;0.413894551;0.425158177;0.225011815;0.56379521;0.658023978
365;-0.514926066;-1.587190159;-1.576964769;-1.599833919;-1.539842949;-1.483890062;-1.388213829;-1.312411797;-1.001212194;-0.945391989;-0.233713431
366;-0.907752034;-0.450859787;-0.447096306;-0.343345437;-0.219762385;-0.079105212;-0.03794623;0.050659424;-0.032631113;-0.471404371;-0.294763689
367;0.196153763;2.219622777;2.194524725;2.228043256;2.234711236;2.100496516;1.994256802;1.723056409;1.31079788;0.846821332;0.666959809
368;0.149654979;0.779730469;0.827313409;0.887854361;0.881749527;0.749538413;0.600442371;0.264500492;-0.214141609;-0.781579506;-0.394892263
369;-0.572290482;0.201088659;0.212654061;0.224245021;0.179010759;0.033995158;-0.071398806;-0.272328105;-0.209367548;-0.427221294;-0.620400075
370;0.345555588;-0.142592609;-0.104239669;-0.125179531;-0.08811432;-0.02131343;0.003226171;0.24072107;0.066253265;-0.407779498;-0.288097454
371;-0.157631766;1.365516369;1.429174141;1.394770632;1.366133746;1.295303925;1.321927288;1.390213991;1.354209361;1.473925033;1.436562941
372;1.372507418;1.775671317;1.819315846;1.843246027;1.807493845;1.767510387;1.690320853;1.499147633;1.230534743;0.506735744;0.591545447
373;1.435762929;0.603106013;0.594252275;0.542522169;0.437024038;0.374701393;0.578391159;0.641040583;0.829742157;0.824196121;0.932172421
374;-1.202193025;0.552483509;0.505958447;0.486709845;0.477335034;0.556115825;0.59968501;0.889645212;0.875811238;0.920995535;1.18079635
375;0.688913977;-0.092460699;-0.112005271;-0.140709511;-0.113288776;-0.259336594;-0.334399212;-0.274043698;-0.06972929;0.346975444;0.324727236
376;3.467499812;0.670472426;0.609111967;0.612820979;0.65689722;0.634221339;0.627967642;0.402002015;0.080611522;-0.516927835;-0.696984873
377;-0.948891971;2.143788839;2.135075985;2.023535454;1.963624766;1.986354415;1.860861733;1.916607875;2.128477768;1.680627805;1.703543962
378;-0.018425175;0.543955456;0.473406746;0.467157461;0.406541835;0.441392294;0.672710462;0.79602161;0.890301773;1.008765964;1.276393235
379;-0.056974222;0.230301301;0.10445423;0.12099164;0.168091537;0.151520862;0.003898731;-0.017920863;-0.212397934;-0.32432809;-0.561199257
